amt,fiitax_se,tfica_se,totfedtax_se,fiitax_wage,tfica_wage,totfedtax_wage
41300,2149.6001,5835.5,7985.1001,3088.5,3159.45,6247.9502
41400,2158.52,5849.6299,8008.1499,3100.5,3167.1001,6267.6001
41500,2167.4399,5863.7598,8031.1997,3112.5,3174.75,6287.25
41600,2176.3601,5877.8901,8054.25,3124.5,3182.3999,6306.8999
41700,2185.28,5892.02,8077.2998,3136.5,3190.05,6326.5498
41800,2194.2,5906.1499,8100.3496,3148.5,3197.7,6346.2002
41900,2203.1299,5920.2798,8123.4097,3160.5,3205.3501,6365.8501
42000,2212.05,5934.4102,8146.46,3172.5,3213,6385.5
42100,2220.97,5948.54,8169.5098,3184.5,3220.6499,6405.1499
42200,2229.8899,5962.6699,8192.5596,3196.5,3228.3,6424.7998
42300,2238.8101,5976.7998,8215.6094,3208.5,3235.95,6444.4502
42400,2247.74,5990.9302,8238.6699,3220.5,3243.6001,6464.1001
42500,2256.6599,6005.0601,8261.7197,3232.5,3251.25,6483.75
42600,2265.5801,6019.1899,8284.7695,3244.5,3258.8999,6503.3999
42700,2274.5,6033.3198,8307.8203,3256.5,3266.55,6523.0498
42800,2283.4199,6047.4502,8330.8701,3268.5,3274.2,6542.7002
42900,2292.3401,6061.5801,8353.9199,3280.5,3281.8501,6562.3501
43000,2301.27,6075.71,8376.9805,3292.5,3289.5,6582
43100,2310.1899,6089.8398,8400.0293,3304.5,3297.1499,6601.6499
43200,2319.1101,6103.9702,8423.0801,3316.5,3304.8,6621.2998
43300,2328.03,6118.1001,8446.1299,3328.5,3312.45,6640.9502
43400,2336.95,6132.2202,8469.1699,3340.5,3320.1001,6660.6001
43500,2345.8701,6146.3501,8492.2207,3352.5,3327.75,6680.25
43600,2354.8,6160.48,8515.2803,3364.5,3335.3999,6699.8999
43700,2363.72,6174.6099,8538.3301,3376.5,3343.05,6719.5498
43800,2372.6399,6188.7402,8561.3799,3388.5,3350.7,6739.2002
43900,2381.5601,6202.8701,8584.4297,3400.5,3358.3501,6758.8501
44000,2390.48,6217,8607.4805,3412.5,3366,6778.5
44100,2399.4099,6231.1299,8630.54,3424.5,3373.6499,6798.1499
44200,2408.3301,6245.2598,8653.5898,3436.5,3381.3,6817.7998
44300,2417.25,6259.3901,8676.6406,3448.5,3388.95,6837.4502
44400,2426.1699,6273.52,8699.6895,3460.5,3396.6001,6857.1001
44500,2435.0901,6287.6499,8722.7402,3472.5,3404.25,6876.75
44600,2444.01,6301.7798,8745.79,3484.5,3411.8999,6896.3999
44700,2452.9399,6315.9102,8768.8496,3496.5,3419.55,6916.0498
44800,2461.8601,6330.04,8791.9004,3508.5,3427.2,6935.7002
44900,2470.78,6344.1699,8814.9502,3520.5,3434.8501,6955.3501
45000,2479.7,6358.2998,8838,3532.5,3442.5,6975
45100,2488.6201,6372.4302,8861.0508,3544.5,3450.1499,6994.6499
45200,2497.55,6386.5601,8884.1104,3556.5,3457.8,7014.2998
45300,2506.47,6400.6899,8907.1602,3568.5,3465.45,7033.9502
45400,2515.3899,6414.8198,8930.21,3580.5,3473.1001,7053.6001
45500,2524.3101,6428.9502,8953.2598,3592.5,3480.75,7073.25
45600,2533.23,6443.0698,8976.2998,3604.5,3488.3999,7092.8999
45700,2542.1499,6457.2002,8999.3496,3616.5,3496.05,7112.5498
45800,2551.0801,6471.3301,9022.4102,3628.5,3503.7,7132.2002
45900,2560,6485.46,9045.46,3640.5,3511.3501,7151.8501
46000,2568.9199,6499.5898,9068.5098,3652.5,3519,7171.5
46100,2577.8401,6513.7202,9091.5605,3664.5,3526.6499,7191.1499
46200,2586.76,6527.8501,9114.6104,3676.5,3534.3,7210.7998
46300,2595.6799,6541.98,9137.6602,3688.5,3541.95,7230.4502
46400,2604.6101,6556.1099,9160.7197,3700.5,3549.6001,7250.1001
46500,2613.53,6570.2402,9183.7705,3712.5,3557.25,7269.75
46600,2622.45,6584.3701,9206.8203,3724.5,3564.8999,7289.3999
46700,2631.3701,6598.5,9229.8701,3736.5,3572.55,7309.0498
46800,2640.29,6612.6299,9252.9199,3748.5,3580.2,7328.7002
46900,2649.22,6626.7598,9275.9795,3760.5,3587.8501,7348.3501
47000,2658.1399,6640.8901,9299.0303,3772.5,3595.5,7368
47100,2667.0601,6655.02,9322.0801,3784.5,3603.1499,7387.6499
47200,2675.98,6669.1499,9345.1299,3796.5,3610.8,7407.2998
47300,2684.8999,6683.2798,9368.1797,3808.5,3618.45,7426.9502
47400,2693.8201,6697.4102,9391.2305,3820.5,3626.1001,7446.6001
47500,2702.75,6711.54,9414.29,3832.5,3633.75,7466.25
47600,2711.6699,6725.6699,9437.3398,3844.5,3641.3999,7485.8999
47700,2720.5901,6739.7998,9460.3896,3856.5,3649.05,7505.5498
47800,2729.51,6753.9199,9483.4297,3868.5,3656.7,7525.2002
47900,2738.4299,6768.0498,9506.4795,3880.5,3664.3501,7544.8501
48000,2747.3601,6782.1802,9529.54,3892.5,3672,7564.5
48100,2756.28,6796.3101,9552.5898,3904.5,3679.6499,7584.1499
48200,2765.2,6810.4399,9575.6396,3916.5,3687.3,7603.7998
48300,2774.1201,6824.5698,9598.6895,3928.5,3694.95,7623.4502
48400,2783.04,6838.7002,9621.7402,3940.5,3702.6001,7643.1001
48500,2791.96,6852.8301,9644.79,3952.5,3710.25,7662.75
48600,2800.8899,6866.96,9667.8496,3964.5,3717.8999,7682.3999
48700,2809.8101,6881.0898,9690.9004,3976.5,3725.55,7702.0498
48800,2818.73,6895.2202,9713.9502,3988.5,3733.2,7721.7002
48900,2827.6499,6909.3501,9737,4000.5,3740.8501,7741.3501
49000,2836.5701,6923.48,9760.0498,4012.5,3748.5,7761
49100,2845.49,6937.6099,9783.0996,4024.5,3756.1499,7780.6499
49200,2854.4199,6951.7402,9806.1602,4036.5,3763.8,7800.2998
49300,2863.3401,6965.8701,9829.21,4048.5,3771.45,7819.9502
49400,2872.26,6980,9852.2598,4060.5,3779.1001,7839.6001
49500,2881.1799,6994.1299,9875.3096,4072.5,3786.75,7859.25
49600,2890.1001,7008.2598,9898.3594,4084.5,3794.3999,7878.8999
49700,2899.03,7022.3901,9921.4199,4096.5,3802.05,7898.5498
49800,2907.95,7036.52,9944.4697,4108.5,3809.7,7918.2002
49900,2916.8701,7050.6499,9967.5195,4120.5,3817.3501,7937.8501
50000,2925.79,7064.77,9990.5605,4132.5,3825,7957.5
50100,2934.71,7078.8999,10013.609,4144.5,3832.6499,7977.1499
50200,2943.6299,7093.0298,10036.66,4156.5,3840.3,7996.7998
50300,2952.5601,7107.1602,10059.721,4168.5,3847.95,8016.4502
50400,2961.48,7121.29,10082.77,4180.5,3855.6001,8036.1001
50500,2970.3999,7135.4199,10105.82,4192.5,3863.25,8055.75
50600,2979.3201,7149.5498,10128.87,4204.5,3870.8999,8075.3999
50700,2988.24,7163.6802,10151.92,4216.5,3878.55,8095.0498
50800,2997.1699,7177.8101,10174.98,4228.5,3886.2,8114.7002
50900,3006.0901,7191.9399,10198.03,4240.5,3893.8501,8134.3501
51000,3015.01,7206.0698,10221.08,4252.5,3901.5,8154
51100,3023.9299,7220.2002,10244.13,4264.5,3909.1499,8173.6499
51200,3032.8501,7234.3301,10267.18,4276.5,3916.8,8193.2998
51300,3041.77,7248.46,10290.23,4288.5,3924.45,8212.9502
51400,3050.7,7262.5898,10313.29,4300.5,3932.1001,8232.5996
51500,3059.6201,7276.7202,10336.34,4312.5,3939.75,8252.25
51600,3068.54,7290.8501,10359.391,4324.5,3947.3999,8271.9004
51700,3077.46,7304.98,10382.439,4336.5,3955.05,8291.5498
51800,3086.3799,7319.1099,10405.49,4348.5,3962.7,8311.2002
51900,3095.3,7333.2402,10428.54,4360.5,3970.3501,8330.8496
52000,3104.23,7347.3701,10451.6,4372.5,3978,8350.5
52100,3113.1499,7361.5,10474.65,4384.5,3985.6499,8370.1504
52200,3122.0701,7375.6201,10497.69,4396.5,3993.3,8389.7998
52300,3130.99,7389.75,10520.74,4408.5,4000.95,8409.4502
52400,3139.9099,7403.8799,10543.79,4420.5,4008.6001,8429.0996
52500,3148.8401,7418.0098,10566.85,4432.5,4016.25,8448.75
52600,3157.76,7432.1401,10589.9,4444.5,4023.8999,8468.4004
52700,3166.6799,7446.27,10612.95,4456.5,4031.55,8488.0498
52800,3175.6001,7460.3999,10636,4468.5,4039.2,8507.7002
52900,3184.52,7474.5298,10659.05,4480.5,4046.8501,8527.3496
53000,3193.4399,7488.6602,10682.1,4492.5,4054.5,8547
53100,3202.3701,7502.79,10705.16,4504.5,4062.1499,8566.6504
53200,3211.29,7516.9199,10728.21,4516.5,4069.8,8586.2998
53300,3220.21,7531.0498,10751.26,4528.5,4077.45,8605.9502
53400,3229.1299,7545.1802,10774.311,4540.5,4085.1001,8625.5996
53500,3238.05,7559.3101,10797.36,4552.5,4092.75,8645.25
53600,3246.97,7573.4399,10820.41,4564.5,4100.3999,8664.9004
53700,3255.8999,7587.5698,10843.47,4576.5,4108.0498,8684.5498
53800,3264.8201,7601.7002,10866.521,4588.5,4115.7002,8704.2002
53900,3273.74,7615.8301,10889.57,4600.5,4123.3501,8723.8496
54000,3282.6599,7629.96,10912.62,4612.5,4131,8743.5
54100,3291.5801,7644.0898,10935.67,4624.5,4138.6499,8763.1504
54200,3300.51,7658.2202,10958.73,4636.5,4146.2998,8782.7998
54300,3309.4299,7672.3501,10981.78,4648.5,4153.9502,8802.4502
54400,3318.3501,7686.48,11004.83,4660.5,4161.6001,8822.0996
54500,3327.27,7700.6001,11027.87,4672.5,4169.25,8841.75
54600,3336.1899,7714.73,11050.92,4684.5,4176.8999,8861.4004
54700,3345.1101,7728.8599,11073.97,4696.5,4184.5498,8881.0498
54800,3354.04,7742.9902,11097.03,4708.5,4192.2002,8900.7002
54900,3362.96,7757.1201,11120.08,4720.5,4199.8501,8920.3496
55000,3371.8799,7771.25,11143.13,4732.5,4207.5,8940
55100,3380.8,7785.3799,11166.18,4744.5,4215.1499,8959.6504
55200,3389.72,7799.5098,11189.229,4756.5,4222.7998,8979.2998
55300,3398.6499,7813.6401,11212.29,4768.5,4230.4502,8998.9502
55400,3407.5701,7827.77,11235.34,4780.5,4238.1001,9018.5996
55500,3416.49,7841.8999,11258.39,4792.5,4245.75,9038.25
55600,3425.4099,7856.0298,11281.439,4804.5,4253.3999,9057.9004
55700,3434.3301,7870.1602,11304.49,4824,4261.0498,9085.0498
55800,3443.25,7884.29,11327.54,4846,4268.7002,9114.7002
55900,3452.1799,7898.4199,11350.6,4868,4276.3501,9144.3496
56000,3461.1001,7912.5498,11373.65,4890,4284,9174
56100,3470.02,7926.6802,11396.7,4912,4291.6499,9203.6504
56200,3478.9399,7940.8101,11419.75,4934,4299.2998,9233.2998
56300,3487.8601,7954.9399,11442.8,4956,4306.9502,9262.9502
56400,3496.78,7969.0698,11465.85,4978,4314.6001,9292.5996
56500,3505.71,7983.2002,11488.91,5000,4322.25,9322.25
56600,3514.6299,7997.3301,11511.96,5022,4329.8999,9351.9004
56700,3523.55,8011.4502,11535,5044,4337.5498,9381.5498
56800,3532.47,8025.5801,11558.05,5066,4345.2002,9411.2002
56900,3541.3899,8039.71,11581.1,5088,4352.8501,9440.8496
57000,3550.3201,8053.8398,11604.16,5110,4360.5,9470.5
57100,3559.24,8067.9702,11627.21,5132,4368.1499,9500.1504
57200,3568.1599,8082.1001,11650.26,5154,4375.7998,9529.7998
57300,3577.0801,8096.23,11673.311,5176,4383.4502,9559.4502
57400,3586,8110.3599,11696.359,5198,4391.1001,9589.0996
57500,3594.9199,8124.4902,11719.41,5220,4398.75,9618.75
57600,3603.8501,8138.6201,11742.471,5242,4406.3999,9648.4004
57700,3612.77,8152.75,11765.52,5264,4414.0498,9678.0498
57800,3621.6899,8166.8799,11788.57,5286,4421.7002,9707.7002
57900,3630.6101,8181.0098,11811.62,5308,4429.3501,9737.3496
58000,3639.53,8195.1396,11834.67,5330,4437,9767
58100,3648.46,8209.2695,11857.729,5352,4444.6499,9796.6504
58200,3657.3799,8223.4004,11880.78,5374,4452.2998,9826.2998
58300,3666.3,8237.5303,11903.83,5396,4459.9502,9855.9502
58400,3675.22,8251.6602,11926.88,5418,4467.6001,9885.5996
58500,3684.1399,8265.79,11949.93,5440,4475.25,9915.25
58600,3693.0601,8279.9199,11972.98,5462,4482.8999,9944.9004
58700,3701.99,8294.0498,11996.04,5484,4490.5498,9974.5498
58800,3710.9099,8308.1797,12019.09,5506,4498.2002,10004.2
58900,3719.8301,8322.2998,12042.13,5528,4505.8501,10033.85
59000,3728.75,8336.4297,12065.18,5550,4513.5,10063.5
59100,3737.6699,8350.5596,12088.229,5572,4521.1499,10093.15
59200,3746.5901,8364.6904,12111.28,5594,4528.7998,10122.8
59300,3755.52,8378.8203,12134.34,5616,4536.4502,10152.45
59400,3764.4399,8392.9502,12157.391,5638,4544.1001,10182.1
59500,3773.3601,8407.0801,12180.44,5660,4551.75,10211.75
59600,3782.28,8421.21,12203.49,5682,4559.3999,10241.4
59700,3791.2,8435.3398,12226.54,5704,4567.0498,10271.05
59800,3800.1299,8449.4697,12249.6,5726,4574.7002,10300.7
59900,3809.05,8463.5996,12272.649,5748,4582.3501,10330.35
60000,3817.97,8477.7305,12295.7,5770,4590,10360
60100,3826.8899,8491.8604,12318.75,5792,4597.6499,10389.65
60200,3835.8101,8505.9902,12341.801,5814,4605.2998,10419.3
60300,3844.73,8520.1201,12364.85,5836,4612.9502,10448.95
60400,3853.6599,8534.25,12387.91,5858,4620.6001,10478.6
60500,3862.5801,8548.3799,12410.96,5880,4628.25,10508.25
60600,3871.5,8562.5098,12434.01,5902,4635.8999,10537.9
60700,3880.4199,8576.6396,12457.06,5924,4643.5498,10567.55
60800,3889.3401,8590.7695,12480.109,5946,4651.2002,10597.2
60900,3898.26,8604.9004,12503.16,5968,4658.8501,10626.85
61000,3907.1899,8619.0303,12526.221,5990,4666.5,10656.5
61100,3916.1101,8633.1504,12549.261,6012,4674.1499,10686.15
61200,3925.03,8647.2803,12572.311,6034,4681.7998,10715.8
61300,3933.95,8661.4102,12595.36,6056,4689.4502,10745.45
61400,3942.8701,8675.54,12618.41,6078,4697.1001,10775.1
61500,3951.8,8689.6699,12641.47,6100,4704.75,10804.75
61600,3960.72,8703.7998,12664.52,6122,4712.3999,10834.4
61700,3969.6399,8717.9297,12687.569,6144,4720.0498,10864.05
61800,3978.5601,8732.0596,12710.619,6166,4727.7002,10893.7
61900,3987.48,8746.1904,12733.67,6188,4735.3501,10923.35
62000,3996.3999,8760.3203,12756.721,6210,4743,10953
62100,4005.3301,8774.4502,12779.78,6232,4750.6499,10982.65
62200,4014.25,8788.5801,12802.83,6254,4758.2998,11012.3
62300,4023.1699,8802.71,12825.88,6276,4765.9502,11041.95
62400,4032.0901,8816.8398,12848.93,6298,4773.6001,11071.6
62500,4041.01,8830.9697,12871.979,6320,4781.25,11101.25
62600,4049.9399,8845.0996,12895.039,6342,4788.8999,11130.9
62700,4058.8601,8859.2305,12918.091,6364,4796.5498,11160.55
62800,4067.78,8873.3604,12941.141,6386,4804.2002,11190.2
62900,4076.7,8887.4902,12964.19,6408,4811.8501,11219.85
63000,4085.6201,8901.6201,12987.24,6430,4819.5,11249.5
63100,4094.54,8915.75,13010.29,6452,4827.1499,11279.15
63200,4103.4702,8929.8799,13033.35,6474,4834.7998,11308.8
63300,4112.3901,8944,13056.391,6496,4842.4502,11338.45
63400,4121.3101,8958.1299,13079.439,6518,4850.1001,11368.1
63500,4130.23,8972.2598,13102.49,6540,4857.75,11397.75
63600,4139.1499,8986.3896,13125.539,6562,4865.3999,11427.4
63700,4148.0698,9000.5195,13148.59,6584,4873.0498,11457.05
63800,4157,9014.6504,13171.65,6606,4880.7002,11486.7
63900,4165.9199,9028.7803,13194.7,6628,4888.3501,11516.35
64000,4174.8398,9042.9102,13217.75,6650,4896,11546
64100,4183.7598,9057.04,13240.8,6672,4903.6499,11575.65
64200,4192.6802,9071.1699,13263.85,6694,4911.2998,11605.3
64300,4201.6099,9085.2998,13286.91,6716,4918.9502,11634.95
64400,4210.5298,9099.4297,13309.959,6738,4926.6001,11664.6
64500,4219.4502,9113.5596,13333.01,6760,4934.25,11694.25
64600,4228.3701,9127.6904,13356.061,6782,4941.8999,11723.9
64700,4237.29,9141.8203,13379.11,6804,4949.5498,11753.55
64800,4246.21,9155.9502,13402.16,6826,4957.2002,11783.2
64900,4255.1401,9170.0801,13425.221,6848,4964.8501,11812.85
65000,4264.0601,9184.21,13448.27,6870,4972.5,11842.5
65100,4272.98,9198.3398,13471.32,6892,4980.1499,11872.15
65200,4281.8999,9212.4697,13494.369,6914,4987.7998,11901.8
65300,4290.8198,9226.5996,13517.42,6936,4995.4502,11931.45
65400,4299.75,9240.7305,13540.48,6958,5003.1001,11961.1
65500,4308.6699,9254.8604,13563.53,6980,5010.75,11990.75
65600,4317.5898,9268.9805,13586.57,7002,5018.3999,12020.4
65700,4326.5098,9283.1104,13609.62,7024,5026.0498,12050.05
65800,4335.4302,9297.2402,13632.67,7046,5033.7002,12079.7
65900,4344.3501,9311.3701,13655.721,7068,5041.3501,12109.35
66000,4353.2798,9325.5,13678.779,7090,5049,12139
66100,4362.2002,9339.6299,13701.83,7112,5056.6499,12168.65
66200,4371.1201,9353.7598,13724.88,7134,5064.2998,12198.3
66300,4380.04,9367.8896,13747.93,7156,5071.9502,12227.95
66400,4388.96,9382.0195,13770.979,7178,5079.6001,12257.6
66500,4397.8799,9396.1504,13794.03,7200,5087.25,12287.25
66600,4406.8101,9410.2803,13817.09,7222,5094.8999,12316.9
66700,4415.73,9424.4102,13840.141,7244,5102.5498,12346.55
66800,4424.6499,9438.54,13863.189,7266,5110.2002,12376.2
66900,4433.5698,9452.6699,13886.24,7288,5117.8501,12405.85
67000,4442.4902,9466.7998,13909.29,7310,5125.5,12435.5
67100,4451.4199,9480.9297,13932.35,7332,5133.1499,12465.15
67200,4460.3398,9495.0596,13955.399,7354,5140.7998,12494.8
67300,4469.2598,9509.1904,13978.45,7376,5148.4502,12524.45
67400,4478.1802,9523.3203,14001.5,7398,5156.1001,12554.1
67500,4487.1001,9537.4502,14024.551,7420,5163.75,12583.75
67600,4496.02,9551.5801,14047.6,7442,5171.3999,12613.4
67700,4504.9502,9565.71,14070.66,7464,5179.0498,12643.05
67800,4513.8701,9579.8301,14093.7,7486,5186.7002,12672.7
67900,4522.79,9593.96,14116.75,7508,5194.3501,12702.35
68000,4531.71,9608.0898,14139.8,7530,5202,12732
68100,4540.6299,9622.2197,14162.85,7552,5209.6499,12761.65
68200,4549.5601,9636.3496,14185.91,7574,5217.2998,12791.3
68300,4558.48,9650.4805,14208.961,7596,5224.9502,12820.95
68400,4567.3999,9664.6104,14232.01,7618,5232.6001,12850.6
68500,4576.3198,9678.7402,14255.061,7640,5240.25,12880.25
68600,4585.2402,9692.8701,14278.11,7662,5247.8999,12909.9
68700,4594.1602,9707,14301.16,7684,5255.5498,12939.55
68800,4603.0898,9721.1299,14324.22,7706,5263.2002,12969.2
68900,4612.0098,9735.2598,14347.27,7728,5270.8501,12998.85
69000,4620.9302,9749.3896,14370.32,7750,5278.5,13028.5
69100,4629.8501,9763.5195,14393.369,7772,5286.1499,13058.15
69200,4638.77,9777.6504,14416.42,7794,5293.7998,13087.8
69300,4647.6899,9791.7803,14439.471,7816,5301.4502,13117.45
69400,4656.6201,9805.9102,14462.53,7838,5309.1001,13147.1
69500,4665.54,9820.04,14485.58,7860,5316.75,13176.75
69600,4674.46,9834.1699,14508.63,7882,5324.3999,13206.4
69700,4683.3799,9848.2998,14531.68,7904,5332.0498,13236.05
69800,4692.2998,9862.4297,14554.729,7926,5339.7002,13265.7
69900,4701.23,9876.5596,14577.789,7948,5347.3501,13295.35
70000,4710.1499,9890.6797,14600.83,7970,5355,13325
70100,4719.0698,9904.8096,14623.879,7992,5362.6499,13354.65
70200,4727.9902,9918.9404,14646.931,8014,5370.2998,13384.3
70300,4736.9102,9933.0703,14669.98,8036,5377.9502,13413.95
70400,4745.8301,9947.2002,14693.03,8058,5385.6001,13443.6
70500,4754.7598,9961.3301,14716.09,8080,5393.25,13473.25
70600,4763.6802,9975.46,14739.141,8102,5400.8999,13502.9
70700,4772.6001,9989.5898,14762.189,8124,5408.5498,13532.55
70800,4781.52,10003.72,14785.24,8146,5416.2002,13562.2
70900,4790.4399,10017.85,14808.289,8168,5423.8501,13591.85
71000,4799.3599,10031.98,14831.34,8190,5431.5,13621.5
71100,4808.9399,10046.11,14855.051,8212,5439.1499,13651.15
71200,4825.2998,10060.24,14885.54,8234,5446.7998,13680.8
71300,4841.6602,10074.37,14916.03,8256,5454.4502,13710.45
71400,4858.0098,10088.5,14946.51,8278,5462.1001,13740.1
71500,4874.3701,10102.63,14977,8300,5469.75,13769.75
71600,4890.73,10116.76,15007.49,8322,5477.3999,13799.4
71700,4907.0801,10130.89,15037.97,8344,5485.0498,13829.05
71800,4923.4399,10145.02,15068.459,8366,5492.7002,13858.7
71900,4939.7998,10159.15,15098.95,8388,5500.3501,13888.35
72000,4956.1499,10173.28,15129.43,8410,5508,13918
72100,4972.5098,10187.41,15159.92,8432,5515.6499,13947.65
72200,4988.8599,10201.53,15190.391,8454,5523.2998,13977.3
72300,5005.2202,10215.66,15220.881,8476,5530.9502,14006.95
72400,5021.5801,10229.79,15251.37,8498,5538.6001,14036.6
72500,5037.9302,10243.92,15281.85,8520,5546.25,14066.25
72600,5054.29,10258.05,15312.34,8542,5553.8999,14095.9
72700,5070.6499,10272.18,15342.83,8564,5561.5498,14125.55
72800,5087,10286.31,15373.31,8586,5569.2002,14155.2
72900,5103.3599,10300.44,15403.801,8608,5576.8501,14184.85
73000,5119.7202,10314.57,15434.291,8630,5584.5,14214.5
73100,5136.0698,10328.7,15464.77,8652,5592.1499,14244.15
73200,5152.4302,10342.83,15495.26,8674,5599.7998,14273.8
73300,5168.79,10356.96,15525.75,8696,5607.4502,14303.45
73400,5185.1401,10371.09,15556.23,8718,5615.1001,14333.1
73500,5201.5,10385.22,15586.72,8740,5622.75,14362.75
73600,5217.8599,10399.35,15617.209,8762,5630.3999,14392.4
73700,5234.21,10413.48,15647.69,8784,5638.0498,14422.05
73800,5250.5698,10427.61,15678.18,8806,5645.7002,14451.7
73900,5266.9302,10441.74,15708.67,8828,5653.3501,14481.35
74000,5283.2798,10455.87,15739.15,8850,5661,14511
74100,5299.6401,10470,15769.641,8872,5668.6499,14540.65
74200,5316,10484.13,15800.13,8894,5676.2998,14570.3
74300,5332.3501,10498.26,15830.609,8916,5683.9502,14599.95
74400,5348.71,10512.39,15861.1,8938,5691.6001,14629.6
74500,5365.0698,10526.51,15891.58,8960,5699.25,14659.25
74600,5381.4199,10540.64,15922.06,8982,5706.8999,14688.9
74700,5397.7798,10554.77,15952.549,9004,5714.5498,14718.55
74800,5414.1401,10568.9,15983.041,9026,5722.2002,14748.2
74900,5430.4902,10583.03,16013.521,9048,5729.8501,14777.85
75000,5446.8501,10597.16,16044.01,9070,5737.5,14807.5
75100,5463.21,10611.29,16074.5,9092,5745.1499,14837.15
75200,5479.5601,10625.42,16104.98,9114,5752.7998,14866.8
75300,5495.9199,10639.55,16135.47,9136,5760.4502,14896.45
75400,5512.2798,10653.68,16165.959,9158,5768.1001,14926.1
75500,5528.6299,10667.81,16196.439,9180,5775.75,14955.75
75600,5544.9902,10681.94,16226.931,9202,5783.3999,14985.4
75700,5561.3501,10696.07,16257.42,9224,5791.0498,15015.05
75800,5577.7002,10710.2,16287.9,9246,5798.7002,15044.7
75900,5594.0601,10724.33,16318.391,9268,5806.3501,15074.35
76000,5610.4199,10738.46,16348.88,9290,5814,15104
76100,5626.77,10752.59,16379.359,9312,5821.6499,15133.65
76200,5643.1299,10766.72,16409.85,9334,5829.2998,15163.3
76300,5659.4902,10780.85,16440.34,9356,5836.9502,15192.95
76400,5675.8398,10794.98,16470.82,9378,5844.6001,15222.6
76500,5692.2002,10809.11,16501.311,9400,5852.25,15252.25
76600,5708.5601,10823.24,16531.801,9422,5859.8999,15281.9
76700,5724.9102,10837.36,16562.27,9444,5867.5498,15311.55
76800,5741.27,10851.49,16592.76,9466,5875.2002,15341.2
76900,5757.6299,10865.62,16623.25,9488,5882.8501,15370.85
77000,5773.98,10879.75,16653.73,9510,5890.5,15400.5
77100,5790.3398,10893.88,16684.219,9532,5898.1499,15430.15
77200,5806.7002,10908.01,16714.711,9554,5905.7998,15459.8
77300,5823.0498,10922.14,16745.189,9576,5913.4502,15489.45
77400,5839.4102,10936.27,16775.68,9598,5921.1001,15519.1
77500,5855.7598,10950.4,16806.16,9620,5928.75,15548.75
77600,5872.1201,10964.53,16836.65,9642,5936.3999,15578.4
77700,5888.48,10978.66,16867.141,9664,5944.0498,15608.05
77800,5904.8301,10992.79,16897.621,9686,5951.7002,15637.7
77900,5921.1899,11006.92,16928.109,9708,5959.3501,15667.35
78000,5937.5498,11021.05,16958.6,9730,5967,15697
78100,5953.8999,11035.18,16989.08,9752,5974.6499,15726.65
78200,5970.2598,11049.31,17019.57,9774,5982.2998,15756.3
78300,5986.6201,11063.44,17050.061,9796,5989.9502,15785.95
78400,6002.9702,11077.57,17080.541,9818,5997.6001,15815.6
78500,6019.3301,11091.7,17111.031,9840,6005.25,15845.25
78600,6035.6899,11105.83,17141.52,9862,6012.8999,15874.9
78700,6052.04,11119.96,17172,9884,6020.5498,15904.55
78800,6068.3999,11134.09,17202.49,9906,6028.2002,15934.2
